path,type,semanticRole,confidence,evidence,relatedFiles,rhythmArchiveRelevance
assets/layouts/songselect/tempestissimo/ChallengeNode.csb,Binary,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/TempestissimoUnlockUi.csb,Binary,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/back.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/challenge_cleared.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/challenge_locked.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/checkmark.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/input_banner.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/input_shadow.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/line.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/lock_bottom.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/lock_top.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/ring.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/tempest_jacket.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/tempest_jacket_pressed.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/tempest_locked.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/tempestissimo/ui_locked.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/textback_back.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/unlock_bar_bottom.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/unlock_bar_top.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/unlock_button.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/unlock_button_pressed.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/unlock_check.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/unlock_checkbox.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/unlock_or_arrow.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/songselect/unlock_shadow.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/StoryProgressIcon.csb,Binary,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/StoryV2Challenge.csb,Binary,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/StoryV2CharaDialog.csb,Binary,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/StoryV2CharaPointerNode.csb,Binary,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/StoryV2Entry.csb,Binary,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/StoryV2EntryFinale.csb,Binary,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/StoryV2MultiPurchase.csb,Binary,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/StoryV2Spoiler.csb,Binary,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/StoryV2TitleButton.csb,Binary,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/UndyingMaculaDiaryLayer.csb,Binary,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/anomaly_line.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/anomaly_line2.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/extra_drop_shadow.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-1-Pressed.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-1.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-2-Pressed.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-2.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-3-Pressed.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-3.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-4-Pressed.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-4.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-5-Pressed.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-5.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-6-Divider.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-6-Pressed.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-6.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-7-Pressed.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-7.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-Divider-2.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-Divider.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/Finale-Locked.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/epilogue/Epilogue-A-Pressed.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/epilogue/Epilogue-A.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/epilogue/Epilogue-B-Pressed.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/epilogue/Epilogue-B.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/finale/epilogue/Epilogue-Line.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/jacket-back-glow.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/line_end.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/lock.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
assets/layouts/story/song_bg.png,PNG,Arcaea Cocos2d-x/Cocos Studio UI scene,high,assets/layouts or .csb path; family is segregated from images and metadata,assets/img/*;assets/startup/*,UI support only
